row_idx,category,id,owner,title,datetaken,tags,latitude,longitude,place_id,img_id,country_code,country,region,subregion,city,cluster_id,text,entities,scene_pred,viewpoint_pred
3655,tower,32590741968,77693257@N06,Tocho [JP],1527447013,travel asia spring 2018 panoramic panoramique tocho office mairie architecture honshu japon japan ciel mur bâtiment ville canon building tower gouvernement government town hall shinjuku,35.689857,139.693157,ojJ7eCpTWr9nkjVcbQ,tower-35.689857-139.693157-1527447013-77693257@N06-32590741968-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14,Tocho [JP] travel asia spring 2018 panoramic panoramique tocho office mairie architecture honshu japon japan ciel mur bâtiment ville canon building tower gouvernement government town hall shinjuku,tower,outdoor,ground
3656,tower,32572313398,12873985@N00,DSC02318,1545557759,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557759-12873985@N00-32572313398-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02318 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,outdoor,ground
3657,tower,46444532891,12873985@N00,DSC02319,1545557777,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557777-12873985@N00-46444532891-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02319 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3658,tower,32572311868,12873985@N00,DSC02320,1545557793,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557793-12873985@N00-32572311868-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02320 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,outdoor,ground
3659,tower,46444527651,12873985@N00,DSC02322,1545557808,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557808-12873985@N00-46444527651-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02322 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3660,tower,32572310308,12873985@N00,DSC02323,1545557813,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557813-12873985@N00-32572310308-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02323 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3661,tower,32572309378,12873985@N00,DSC02324,1545557818,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557818-12873985@N00-32572309378-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02324 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3662,tower,46444521431,12873985@N00,DSC02325,1545557824,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557824-12873985@N00-46444521431-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02325 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3663,tower,32572307948,12873985@N00,DSC02326,1545557837,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557837-12873985@N00-32572307948-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02326 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,outdoor,ground
3664,tower,32572307198,12873985@N00,DSC02327,1545557845,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557845-12873985@N00-32572307198-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02327 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyoskytree tower スカイツリー ソニー ツアイス プロジェクションマッピング 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3665,tower,46393997782,12873985@N00,DSC02328,1545558097,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545558097-12873985@N00-46393997782-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02328 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3666,tower,46393996192,12873985@N00,DSC02329,1545558105,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545558105-12873985@N00-46393996192-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02329 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3667,tower,32572305448,12873985@N00,DSC02330,1545558111,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545558111-12873985@N00-32572305448-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02330 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3668,tower,46393992982,12873985@N00,DSC02331,1545558122,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545558122-12873985@N00-46393992982-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02331 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3669,tower,46393991132,12873985@N00,DSC02332,1545558135,rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545558135-12873985@N00-46393991132-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,DSC02332 rx rx1 rx1r sonydscrx1rsonnart235 sonnart235 sony zeiss architecture candletree illuminated illumination japan landmark night sky skytree tokyoskytree tower キャンドルツリー スカイツリー ソニー ツアイス 夜 日本 東京スカイツリー 空 東京都 jp,東京スカイツリー,indoor,ground
3670,tower,46393989452,12873985@N00,L1090907,1545557808,leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557808-12873985@N00-46393989452-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1090907 leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,"skytree,東京スカイツリー",outdoor,ground
3671,tower,32572303798,12873985@N00,L1090908,1545557811,leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557811-12873985@N00-32572303798-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1090908 leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,"skytree,東京スカイツリー",indoor,ground
3672,tower,32572303458,12873985@N00,L1090909,1545557815,leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557815-12873985@N00-32572303458-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1090909 leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,"skytree,東京スカイツリー",outdoor,ground
3673,tower,32572302768,12873985@N00,L1090911,1545557822,leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557822-12873985@N00-32572302768-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1090911 leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,"skytree,東京スカイツリー",outdoor,ground
3674,tower,46444503911,12873985@N00,L1090912,1545557825,leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,35.710241,139.811275,syWEMAhTWr8hsfRKWw,tower-35.710241-139.811275-1545557825-12873985@N00-46444503911-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1090912 leica leicasl leicasltyp601 sl summilux summiluxsl50mmf14asph architecture illuminated illumination japan landmark night projectionmapping sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl プロジェクションマッピング ライカ 夜 日本 東京 東京スカイツリー 空 東京都 jp,"skytree,東京スカイツリー",outdoor,ground
